run,t,x,y,vx,vy
89,17,17.3745,16.9376,0.880444,1.00529
89,18,17.9727,17.8943,0.699458,1.07597
89,19,19.1615,19.1345,1.13131,0.610532
90,0,0,0,1,1
90,1,0.964458,0.741371,0.489594,1.29782
90,2,1.87535,1.76889,1.12239,0.91398
90,3,2.05812,2.88863,1.11939,0.607735
90,4,3.97788,4.01334,1.33372,0.97263
90,5,4.83299,4.91322,1.59325,0.974988
90,6,6.18397,6.21725,1.09324,1.00554
90,7,7.09339,6.94153,1.07797,0.264557
90,8,8.00202,8.07001,0.817356,1.10576
90,9,8.69093,9.08378,1.48838,0.923631
90,10,9.99261,9.92395,0.985879,1.22559
90,11,11.0126,11.035,0.335709,0.374483
90,12,12.2502,11.5491,0.592404,1.35658
90,13,12.6638,13.3864,0.638672,1.04946
90,14,13.7951,13.4197,1.14608,1.37548
90,15,14.9094,14.9652,1.38922,1.04114
90,16,15.8012,16.0929,0.696641,0.739405
90,17,16.7712,16.9672,0.783007,1.50834
90,18,17.7111,18.3869,0.446928,0.11014
90,19,19.1271,19.0887,1.52754,0.911089
91,0,0,0,1,1
91,1,1.16402,0.949265,0.947531,1.20577
91,2,2.03984,2.11365,0.648844,1.25363
91,3,2.6283,2.61391,0.863247,0.662708
91,4,4.26004,3.93403,1.14616,1.6367
91,5,4.98547,4.67979,1.79107,1.8541
91,6,5.66351,6.56319,1.7184,0.604309
91,7,6.9865,6.88178,1.33592,0.438821
91,8,7.78069,7.68002,0.827645,1.20386
91,9,8.89866,9.11413,0.758721,1.09572
91,10,9.67733,10.1002,0.979793,1.18879
91,11,10.5992,10.612,0.905769,0.954892
91,12,11.8201,12.5976,1.36364,1.06332
91,13,12.8087,13.5531,1.00717,1.31401
91,14,13.6211,14.0285,0.222617,1.06407
91,15,15.3288,15.1761,0.702526,1.17339
91,16,15.837,15.4088,1.07091,0.958934
91,17,17.2703,16.8948,0.760692,0.895225
91,18,18.7532,17.7472,0.776583,0.981225
91,19,19.0472,18.5729,0.97889,1.09074
92,0,0,0,1,1
92,1,1.17209,0.600047,0.724123,1.1976
92,2,2.53706,1.99458,1.07248,1.3159
92,3,3.12568,2.52494,0.914966,1.39709
92,4,3.94838,3.91963,1.01497,0.906018
92,5,5.09781,4.95058,1.05707,0.554718
92,6,5.89189,5.65782,1.02041,0.478416
92,7,7.15725,7.28426,0.240374,1.32067
92,8,8.10745,7.42676,1.3505,0.438873
92,9,9.46318,9.00701,1.21194,1.16109
92,10,10.5973,10.2421,0.53923,1.51737
92,11,11.5924,11.2107,1.01521,1.01295
92,12,11.588,12.1946,1.27041,0.70991
92,13,13.1002,12.9161,1.30136,1.37716
92,14,13.4652,14.5,1.422,0.719151
92,15,14.6762,14.1696,1.05401,0.455138
92,16,16.3312,15.9853,1.21141,0.923233
92,17,16.8183,17.0034,1.0719,0.682218
92,18,17.9453,17.4435,0.467847,0.690924
92,19,18.8949,18.5471,1.3534,0.692744
93,0,0,0,1,1
93,1,0.883375,0.605287,1.05947,0.630781
93,2,2.14476,2.40278,1.17982,0.798677
93,3,2.9972,3.33051,0.94283,0.654879
93,4,4.02617,3.9764,0.741275,0.943
93,5,5.28693,5.14655,1.00804,0.68072
93,6,5.85427,5.33598,0.976525,1.19668
93,7,7.08404,6.7707,1.03557,0.990766
93,8,8.06659,7.37546,1.14951,0.423927
93,9,9.45661,9.09283,0.870745,0.657931
93,10,10.0868,9.60618,1.11488,0.946325
93,11,10.711,10.854,0.6383,1.4953
93,12,12.1855,12.0046,1.18166,1.17292
93,13,12.7939,12.7927,0.855091,0.521028
93,14,13.8208,14.1975,1.07816,1.50925
93,15,14.8828,14.2388,1.18773,0.680536
93,16,16.0336,15.5217,0.400201,0.884771
93,17,17.0152,16.3282,0.955991,1.27802
93,18,18.2108,17.9152,1.42384,0.806716
93,19,18.6996,18.1829,0.564153,1.38099
94,0,0,0,1,1
94,1,0.958348,1.09209,1.10855,0.766287
94,2,2.01096,1.33688,1.38714,0.605182
94,3,3.21314,2.8962,0.860006,1.07883
94,4,4.35315,3.9551,1.55412,1.18879
94,5,4.97253,5.32426,0.702187,0.497952
94,6,6.67953,6.06299,1.03598,1.30415
94,7,6.22211,6.58608,1.22425,0.721317
94,8,8.15904,7.89422,0.625065,0.71626
94,9,9.2189,8.63182,0.420707,1.14693
94,10,10.3873,10.6214,0.985672,1.35844
94,11,11.2034,10.8231,1.19804,0.754183
94,12,11.3239,11.8594,1.11902,1.14856
94,13,13.293,12.9606,0.972436,0.782675
94,14,14.1182,14.0087,1.39157,0.889238
94,15,14.7833,14.8468,0.695505,0.909902
94,16,16.2163,16.5122,1.02785,0.957938
94,17,17.1977,16.7112,0.755655,0.762439
94,18,18.1739,17.542,0.139677,0.93223
94,19,19.3114,18.3918,1.06626,0.97992
95,0,0,0,1,1
95,1,0.414487,1.01698,1.43469,0.813404
95,2,1.94511,1.56385,0.902267,0.576684
95,3,3.29191,2.97257,1.81345,1.07889
95,4,3.88839,4.20298,0.7575,1.1604
95,5,5.34166,4.90606,1.31471,0.968628
95,6,5.88035,6.12565,0.823679,1.69771
95,7,6.9696,6.93601,1.28361,1.49727
95,8,8.06594,8.27489,1.15892,0.853122
95,9,9.2007,9.10847,1.02536,0.526722
95,10,9.87802,10.5546,0.859656,1.60284
95,11,11.3587,11.2922,0.692433,0.861059
95,12,12.0231,12.0353,0.736163,1.13485
95,13,13.6102,13.3194,1.14763,1.07305
95,14,14.0758,14.0399,1.3338,1.19618
95,15,15.16,15.6514,1.05975,1.41488
95,16,15.8037,15.699,1.43987,1.13895
95,17,17.0892,17.0244,0.701039,0.770337
95,18,18.3973,17.4594,1.32615,0.985112
95,19,19.1474,18.7821,1.45779,0.386722
96,0,0,0,1,1
96,1,0.807038,1.27641,1.31878,1.07099
96,2,1.97351,1.88237,1.20379,0.974856
96,3,3.16151,2.5269,1.09169,0.821416
96,4,3.99912,4.17126,1.85472,0.3501
96,5,4.90519,4.99786,1.0104,0.760721
96,6,5.89677,5.91248,1.26093,0.47819
96,7,6.81086,7.02242,1.25606,1.03378
96,8,8.17088,7.9861,1.06298,1.02774
96,9,9,8.90235,0.849091,1.02539
96,10,10.173,10.1546,1.27277,1.41642
96,11,10.6297,10.5411,0.758726,0.77201
96,12,12.0263,11.9807,0.665877,1.11714
96,13,12.889,13.3555,0.59855,1.23494
96,14,14.0957,14.2362,1.67274,0.773556
96,15,14.468,14.8375,0.92027,0.720008
96,16,16.2469,15.9803,0.227654,0.547148
96,17,17.4393,16.8526,1.08267,1.16784
96,18,18.3228,17.7992,0.371549,0.752385
96,19,18.7603,19.6724,1.01848,1.00201
97,0,0,0,1,1
97,1,0.869539,0.879846,1.09487,0.219108
97,2,1.81364,1.78685,0.744566,0.707687
97,3,3.08274,2.9743,0.908787,1.25831
97,4,4.28362,3.76535,0.995307,1.59063
97,5,5.00908,4.62981,1.31629,0.809589
97,6,6.22075,5.78854,0.851851,1.12602
97,7,6.95821,7.09412,0.769152,1.18396
97,8,7.69152,7.97809,0.863373,0.841907
97,9,8.83571,9.24032,1.27754,0.761468
97,10,10.213,9.87749,0.784013,0.886939
97,11,11.6843,10.8568,1.04054,0.921089
97,12,11.7256,12.5607,0.583871,0.616157
97,13,13.1287,13.3268,0.919485,0.595154
97,14,13.7264,14.5353,0.943535,1.22416
97,15,14.6987,14.4892,1.67601,0.788171
97,16,15.5607,15.5367,0.634223,1.20662
97,17,16.6477,16.6471,1.12362,0.509464
97,18,18.0094,17.9143,1.2333,0.875924
97,19,19.0117,18.8152,0.995323,1.09982
98,0,0,0,1,1
98,1,1.3784,0.124332,0.958417,0.368898
98,2,1.66036,1.99287,1.08968,1.20881
98,3,3.06618,3.23127,0.550137,1.13758
98,4,4.04956,3.68065,1.40138,0.837302
98,5,5.62766,5.19119,1.19531,0.656017
98,6,6.1614,6.10925,0.955329,0.93753
98,7,7.24737,6.69376,1.28567,0.839026
98,8,7.75782,7.82106,1.59961,0.837916
98,9,8.8618,9.08943,0.460794,1.19688
98,10,9.98439,9.83907,0.782674,1.42299
98,11,10.6729,11.5812,1.13689,0.934412
98,12,12.1742,11.8213,1.09204,1.12614
98,13,12.3875,12.657,1.09855,1.25541
98,14,14.0147,14.0312,1.41032,1.01613
98,15,14.8622,14.7881,1.24999,0.707401
98,16,15.7723,15.5689,1.40968,0.907085
98,17,17.1743,16.9147,1.01334,1.10545
98,18,17.8311,17.5598,0.876636,0.551775
98,19,18.7468,18.7468,1.69198,1.17635
99,0,0,0,1,1
99,1,0.575802,0.72337,1.34516,0.991768
99,2,2.44119,2.07933,1.36534,0.906179
99,3,3.07927,3.3686,1.00415,1.33838
99,4,3.93255,4.19269,1.48855,0.794888
99,5,4.81608,4.43563,0.622634,0.660469
99,6,5.90157,6.08229,0.517478,0.726774
99,7,7.56321,7.65879,1.16471,1.47425
99,8,7.94385,7.69432,1.13306,1.35498
99,9,8.91136,8.54867,0.765311,0.585768
99,10,10.0136,10.5202,1.02248,0.682255
99,11,10.888,11.4349,0.812843,0.778533
99,12,11.8508,11.6903,1.21232,1.03408
99,13,12.9578,13.5207,1.06208,1.37749
99,14,13.6211,13.3381,1.11136,0.881825
99,15,15.1517,14.9475,1.27298,0.836822
99,16,15.9089,16.4097,1.49864,0.699334
99,17,17.1333,17.4276,0.762197,1.19586
99,18,18.4698,17.7609,1.20774,0.552903
99,19,18.8331,19.1554,0.549721,1.15416
